route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
FGBR-2065,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2066,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2070,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2071,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2072,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
GCN-1894,GLKN,"Broadbeach - Helensvale",,0,https://jp.translink.com.au/travel-information/network-information/trams/T/g-link,FFD400,000000
GCS-1894,GLKS,"Helensvale - Broadbeach",,0,https://jp.translink.com.au/travel-information/network-information/trams/T/g-link,FFD400,000000
GYBR-1872,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1873,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1875,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1898,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1992,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1993,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1994,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-1995,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2050,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2051,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2052,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2053,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2065,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2066,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-2072,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
HOLM-1895,HOLM,"Riverside - Holman Street",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/holman-street-to-thornton-street-cross-river-ferry,00447C,FFFFFF
IPBR-1872,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1873,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1875,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1898,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1992,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1993,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1994,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-1995,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2050,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2051,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2052,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2053,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2065,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2066,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2070,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2071,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-2072,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1872,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1873,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1875,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1898,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1992,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1993,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1994,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-1995,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2050,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2051,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2052,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2053,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2065,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2066,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-2072,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1872,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1873,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1875,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1898,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1992,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1993,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1994,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-1995,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2050,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2051,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2052,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2053,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2065,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2066,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPNA-2072,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-1872,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-1873,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-1992,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-1993,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-2050,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-2051,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRP-2072,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1872,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1873,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1875,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1898,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1992,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1993,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1994,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-1995,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2050,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2051,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2052,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2053,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2065,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2066,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2070,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2071,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-2072,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
N100-1886,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N100,71BF5B,000000
N111-1886,N111,"Valley - Eight Mile Plains NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N111,71BF5B,000000
N130-1886,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N130,71BF5B,000000
